customer_id,total_orders,total_spent,avg_order_value,max_order_value,avg_delivery_delay,avg_review_score,late_delivery_ratio,avg_installments,avg_freight_value,first_order_date,last_order_date,customer_tenure_days,days_since_purchase,churn
d2d82b8e87143477f9a27e005f4b87f3,1,62.27,62.27,62.27,-13.0,5.0,0.0,6.0,13.37,2017-08-31,2017-08-31,0,182,1
d2da057d4083d5150c6275d1d17b7070,1,120.2,120.2,120.2,-17.0,5.0,0.0,4.0,32.22,2017-05-14,2017-05-14,0,291,1
d2dacbeeaec5aa8722102ff00b782580,1,124.18,124.18,124.18,-21.0,1.0,0.0,1.0,25.18,2017-02-20,2017-02-20,0,374,1
d2dc6bcab2d5200c7df05b609db1b1d8,1,103.91,103.91,103.91,-32.0,5.0,0.0,4.0,15.92,2017-01-23,2017-01-23,0,402,1
d2dcadef9de4bfc87ea65ac2ffc0d853,1,121.96,121.96,121.96,-10.0,5.0,0.0,1.0,11.97,2018-02-14,2018-02-14,0,15,0
d2dd0d296120bd8886f775860bd3a3cd,1,60.85,60.85,60.85,-13.0,5.0,0.0,1.0,11.85,2017-06-04,2017-06-04,0,270,1
d2dd888bbde7f2030be8d738074c25c4,1,70.14,70.14,70.14,-16.0,5.0,0.0,2.0,14.14,2018-02-18,2018-02-18,0,11,0
d2de2cde46b0f64228fb64eab3cd79c1,1,111.6,111.6,111.6,-12.0,5.0,0.0,3.0,17.1,2017-09-12,2017-09-12,0,170,1
d2df9db8fa2f5cf328fa1e6c7a349994,1,68.13,68.13,68.13,-11.0,4.0,0.0,3.0,14.13,2017-10-24,2017-10-24,0,128,1
d2e0a313c6cbcf5207d54139631379fa,1,255.97,255.97,255.97,-17.0,5.0,0.0,8.0,49.97,2017-12-01,2017-12-01,0,90,0
d2e0e7fa94fbf4e2a54f40fa1dbb13fe,2,64.0,32.0,32.0,-5.0,1.0,0.0,1.0,15.1,2017-12-27,2017-12-27,0,64,0
d2e258817e38dd6847a2dead3bbafc05,1,546.65,546.65,546.65,-20.0,5.0,0.0,10.0,24.15,2017-12-22,2017-12-22,0,69,0
d2e2768ee7e1a5e1f4634ff59fa38777,1,98.51,98.51,98.51,1.0,5.0,1.0,1.0,13.61,2017-09-13,2017-09-13,0,169,1
d2e283df85b37eeb1cf37fc3416a2686,2,380.66,190.33,190.33,-17.0,5.0,0.0,2.0,20.43,2017-07-06,2017-07-06,0,238,1
d2e38fbd811d3a75fd42f6401ca9ed53,1,46.75,46.75,46.75,-14.0,4.0,0.0,4.0,11.85,2017-06-29,2017-06-29,0,245,1
d2e6487cfc92b4e2342d92853c158e27,1,94.3,94.3,94.3,-23.0,5.0,0.0,1.0,15.3,2017-08-15,2017-08-15,0,198,1
d2e827a0183c03e5696c076aa6db30b9,1,107.78,107.78,107.78,-2.0,5.0,0.0,1.0,17.88,2017-08-15,2017-08-15,0,198,1
d2ea35fdddd6e31de96015f837c481bb,1,41.75,41.75,41.75,-7.0,5.0,0.0,1.0,11.85,2017-10-16,2017-10-16,0,136,1
d2ed514059b5da1cf8241f8c9bf2b345,1,162.55,162.55,162.55,-16.0,5.0,0.0,3.0,12.55,2017-12-08,2017-12-08,0,83,0
d2ee05a1553278fc235a3cade4d19809,1,85.00999999999999,85.00999999999999,85.00999999999999,-10.0,5.0,0.0,1.0,15.24,2018-01-16,2018-01-16,0,44,0
d2ee19af0e1f9c75e2a4f19a475980d6,1,188.45,188.45,188.45,-10.0,3.0,0.0,10.0,9.45,2017-06-10,2017-06-10,0,264,1
d2ef22dfde19ae5c25d2275eaf1d7869,1,34.3,34.3,34.3,-8.0,2.0,0.0,3.0,15.1,2017-07-25,2017-07-25,0,219,1
d2ef50bf0fa3bb13424cf40e2ed30700,1,448.39,448.39,448.39,4.0,1.0,1.0,10.0,59.39,2018-02-16,2018-02-16,0,13,0
d2f186ceb055fd3674aa324ef1e43fcc,1,666.04,666.04,666.04,-11.0,4.0,0.0,8.0,16.05,2017-11-22,2017-11-22,0,99,1
d2f1b10127eb4947c2df14f43edc6ac2,1,98.62,98.62,98.62,-16.0,5.0,0.0,4.0,9.44,2018-01-13,2018-01-13,0,47,0
d2f293555622eeddc13693f3e676f570,1,116.94,116.94,116.94,-13.0,5.0,0.0,2.0,17.94,2017-10-01,2017-10-01,0,151,1
d2f2ab0eca82f59cdbbdbcbc3c194b01,1,92.29,92.29,92.29,-15.0,3.0,0.0,2.0,15.29,2018-01-19,2018-01-19,0,41,0
d2f3a09f97d3d7711d2b8b15993dd275,1,39.09,39.09,39.09,-13.0,2.0,0.0,1.0,14.1,2018-01-13,2018-01-13,0,47,0
d2f3e714cdac1771b576fa1a70ed7c8e,1,41.21,41.21,41.21,-21.0,3.0,0.0,1.0,14.52,2017-03-26,2017-03-26,0,340,1
d2f49302a19fe5eb90d76e10870e334b,1,166.16,166.16,166.16,-14.0,4.0,0.0,3.0,26.26,2017-06-19,2017-06-19,0,255,1
d2f554b84dc5b24c280639d59ecb9922,1,151.74,151.74,151.74,-8.0,5.0,0.0,2.0,21.75,2017-12-19,2017-12-19,0,72,0
d2f75c4d5966771ecd939c750b0a5be6,1,204.07,204.07,204.07,-17.0,5.0,0.0,1.0,16.07,2018-01-23,2018-01-23,0,37,0
d2f8dcc4ff705b76455d7833458e682d,1,851.73,851.73,851.73,4.0,1.0,1.0,4.0,52.13,2018-01-25,2018-01-25,0,35,0
d2fe8998471080908e07c6779af016c9,1,76.69,76.69,76.69,11.0,1.0,1.0,5.0,17.69,2017-12-04,2017-12-04,0,87,0
d2ff82abdb216e5dd0ff6730075b1e5c,1,212.88,212.88,212.88,-15.0,5.0,0.0,4.0,12.9,2018-01-16,2018-01-16,0,44,0
d30141ad1a21e039c788267f511dbd82,1,67.09,67.09,67.09,0.0,5.0,0.0,1.0,15.11,2018-02-23,2018-02-23,0,6,0
d301984d2822130093f2d97255ba7f23,1,105.17,105.17,105.17,-13.0,5.0,0.0,1.0,25.37,2017-08-30,2017-08-30,0,183,1
d30240349203d309f2d1c1db24c9d9a5,1,169.0,169.0,169.0,-8.0,4.0,0.0,1.0,14.1,2017-07-06,2017-07-06,0,238,1
d3026f8e45f46142dc55f6801ae02a47,1,206.95,206.95,206.95,-18.0,3.0,0.0,5.0,16.96,2017-10-03,2017-10-03,0,149,1
d303ac03982ecfac0840f33bbc98b776,1,332.48,332.48,332.48,-13.0,5.0,0.0,4.0,22.49,2017-04-18,2017-04-18,0,317,1
d304440f97ec08d781070a5daa6b38b7,1,141.26,141.26,141.26,-14.0,3.0,0.0,1.0,38.46,2017-07-06,2017-07-06,0,238,1
d3049798de0a92c334a345fd314a106f,1,118.1,118.1,118.1,-11.0,5.0,0.0,5.0,38.11,2017-07-26,2017-07-26,0,218,1
d3050163e3a88ff86c411135bae1cf95,1,30.38,30.38,30.38,-9.0,5.0,0.0,1.0,12.48,2017-10-31,2017-10-31,0,121,1
d30553b51b521018932b96d1eb08d678,1,58.89,58.89,58.89,-13.0,4.0,0.0,3.0,8.9,2017-12-11,2017-12-11,0,80,0
d306426abe5fca15e54b645e4462dc7b,1,162.25,162.25,162.25,188.0,2.0,1.0,1.0,17.26,2018-02-23,2018-02-23,0,6,0
d307d099d747f37ec262b7d886d422ad,1,282.26,282.26,282.26,-18.0,1.0,0.0,2.0,36.28,2018-02-10,2018-02-10,0,19,0
d307d19c3dadc0ff29b784a11264c30e,1,55.78,55.78,55.78,-17.0,1.0,0.0,1.0,15.79,2017-12-03,2017-12-03,0,88,0
d3084f1a3218cb4163951970222ec084,1,181.51,181.51,181.51,-14.0,5.0,0.0,3.0,21.61,2018-01-29,2018-01-29,0,31,0
d308e62191603a4c18790024ca6da6f1,1,37.67,37.67,37.67,-8.0,2.0,0.0,1.0,7.78,2017-12-01,2017-12-01,0,90,0
d3091a8817c68a2a62dc728cc51daf3c,1,160.04,160.04,160.04,-14.0,5.0,0.0,1.0,10.04,2017-02-24,2017-02-24,0,370,1
d30990aa307dd48e6e9a054b87372fca,1,144.65,144.65,144.65,-13.0,1.0,0.0,4.0,15.65,2017-07-31,2017-07-31,0,213,1
d30a15613f4863ea6c94c671db37a27a,1,150.14,150.14,150.14,-7.0,5.0,0.0,5.0,32.34,2017-09-14,2017-09-14,0,168,1
d30b5dc94621b29eaa650a26bdfccf84,1,319.11,319.11,319.11,-13.0,5.0,0.0,9.0,69.21,2018-01-23,2018-01-23,0,37,0
d30c5b4b3b5e3156670d70ec32e26476,1,135.46,135.46,135.46,-20.0,4.0,0.0,4.0,16.46,2017-12-18,2017-12-18,0,73,0
d30de15de3c5be7025a72d3f114b62ac,1,520.24,520.24,520.24,-12.0,5.0,0.0,10.0,20.24,2018-02-26,2018-02-26,0,3,0
d30e1ada49b2fba761241d26e815e6c9,1,46.37,46.37,46.37,-15.0,5.0,0.0,4.0,13.37,2017-11-26,2017-11-26,0,95,1
d30f1d7a3fa4dbd466d76ae3c8082599,1,85.14,85.14,85.14,-8.0,5.0,0.0,1.0,15.24,2017-08-30,2017-08-30,0,183,1
d30f32b756dbc49536884f962233a2ba,1,137.99,137.99,137.99,-20.0,5.0,0.0,2.0,18.09,2017-09-23,2017-09-23,0,159,1
d31117caa8b76119d6e8c9819f68aa5d,1,73.16,73.16,73.16,-12.0,5.0,0.0,1.0,14.16,2017-12-21,2017-12-21,0,70,0
d31128d3252c97ef60b824e6d8eb6840,1,95.61,95.61,95.61,-17.0,1.0,0.0,4.0,12.71,2017-05-14,2017-05-14,0,291,1
d311c628443ba6c53505941a0e1b183b,2,129.24,64.62,64.62,-11.0,3.0,0.0,1.0,12.7,2017-08-15,2017-08-15,0,198,1
d3129719f3163141d962102dc94f3d1f,1,95.31,95.31,95.31,-18.0,1.0,0.0,1.0,15.31,2018-01-15,2018-01-15,0,45,0
d312c73308e9c429a61aab82e16b7f6a,1,44.95,44.95,44.95,-18.0,3.0,0.0,1.0,21.15,2018-01-07,2018-01-07,0,53,0
d312fa5d7119e7be2538e9dac623aea1,1,172.52,172.52,172.52,-14.0,5.0,0.0,8.0,12.62,2017-08-02,2017-08-02,0,211,1
d312fe4060a6df0bcfbad3980c6dcbbe,1,32.09,32.09,32.09,-15.0,4.0,0.0,3.0,14.1,2017-09-29,2017-09-29,0,153,1
d316653e26343ebd09a65316574afd7b,1,167.0,167.0,167.0,-10.0,1.0,0.0,1.0,47.4,2017-11-20,2017-11-20,0,101,1
d318ba1e45a1572fd96f36a09afcd6e6,1,78.87,78.87,78.87,-11.0,4.0,0.0,1.0,11.97,2017-08-20,2017-08-20,0,193,1
d31954b2b197f356ff150102558df16b,1,112.32,112.32,112.32,-8.0,5.0,0.0,2.0,14.42,2017-08-14,2017-08-14,0,199,1
d31aa14d83534a9e149ec355751fb7c5,1,383.1,383.1,383.1,-21.0,5.0,0.0,8.0,13.2,2017-02-13,2017-02-13,0,381,1
d31acfce2bfa2a4ed0fb7fb1159c2114,1,76.66,76.66,76.66,11.0,5.0,1.0,1.0,17.66,2017-12-13,2017-12-13,0,78,0
d3201f67ed3163f8e32b6f3ec53fb1e9,1,121.39,121.39,121.39,-20.0,5.0,0.0,1.0,16.49,2017-05-23,2017-05-23,0,282,1
d32034dfc685b1ae15dd4c78eace868e,1,79.73,79.73,79.73,-14.0,5.0,0.0,3.0,20.73,2017-05-04,2017-05-04,0,301,1
d3216d63ecd7b466ae3f3eeaab37cdc7,1,471.0,471.0,471.0,-21.0,5.0,0.0,10.0,32.0,2017-12-16,2017-12-16,0,75,0
d3218b1ee2cf90a014d666ecd143cd34,1,177.68,177.68,177.68,-24.0,5.0,0.0,4.0,18.68,2017-06-22,2017-06-22,0,252,1
d3245ddd01f51c50c6893b37b7146778,1,30.84,30.84,30.84,-8.0,5.0,0.0,3.0,9.34,2017-11-07,2017-11-07,0,114,1
d3253f96461fec2ff7e922549f777abf,1,61.74,61.74,61.74,-5.0,3.0,0.0,1.0,16.74,2017-02-28,2017-02-28,0,366,1
d325c94c9291ed4d4eff97bc40981b6a,1,96.71,96.71,96.71,-6.0,5.0,0.0,4.0,16.81,2018-01-22,2018-01-22,0,38,0
d327143ecb01da9e729c822d3152f285,1,82.22,82.22,82.22,-15.0,3.0,0.0,1.0,16.22,2018-01-04,2018-01-04,0,56,0
d3280ade77adc50bab8f303d92eebb17,1,296.33,296.33,296.33,-13.0,5.0,0.0,10.0,26.34,2017-10-15,2017-10-15,0,137,1
d3286ca43aa21423c6045b2806ca8e56,1,145.57999999999998,145.57999999999998,145.57999999999998,-4.0,2.0,0.0,1.0,38.59,2018-01-30,2018-01-30,0,30,0
d328db02118a12b17f88ad604241130f,1,73.03,73.03,73.03,-3.0,5.0,0.0,3.0,14.13,2017-11-21,2017-11-21,0,100,1
d32a414ce056bd6f0c5674e1fb54e860,1,107.78,107.78,107.78,-10.0,4.0,0.0,3.0,17.88,2017-09-18,2017-09-18,0,164,1
d32a6b048fd35e64ca76936bb399f5e9,1,317.31,317.31,317.31,-2.0,1.0,0.0,4.0,27.31,2018-01-16,2018-01-16,0,44,0
d32b227858607cb7294b71f92a52da93,1,47.5,47.5,47.5,5.0,1.0,1.0,1.0,17.6,2017-10-28,2017-10-28,0,124,1
d32b49ac4cbe7f35394e35e9fba57a4f,1,96.62,96.62,96.62,-4.0,5.0,0.0,1.0,12.72,2018-02-22,2018-02-22,0,7,0
d32c1be9389b63d5e611ae874bf4403d,1,43.0,43.0,43.0,18.0,1.0,1.0,1.0,15.1,2018-02-24,2018-02-24,0,5,0
d32e1e149743201b00ede9aca9df9209,1,37.05,37.05,37.05,-25.0,3.0,0.0,3.0,21.15,2017-05-22,2017-05-22,0,283,1
d32f4503c93eb3f2a32f4ab89128f249,1,84.57,84.57,84.57,-11.0,5.0,0.0,2.0,35.67,2017-07-31,2017-07-31,0,213,1
d3308957c8595dff77a1deab1e20c24b,1,38.93,38.93,38.93,21.0,5.0,1.0,1.0,25.63,2017-12-09,2017-12-09,0,82,0
d3316a2b117f62c240ea5a483864dac5,1,141.42,141.42,141.42,-19.0,5.0,0.0,4.0,18.43,2017-05-17,2017-05-17,0,288,1
d332b2c8f76002bd5b5f7a0aa166fc25,1,1437.1,1437.1,1437.1,2.0,5.0,1.0,4.0,57.1,2018-01-03,2018-01-03,0,57,0
d3343ef400ee50f5a78951026cdec7aa,1,41.05,41.05,41.05,-9.0,5.0,0.0,1.0,16.05,2017-03-30,2017-03-30,0,336,1
d334f19a29211c5abb837511f5179ae5,1,70.7,70.7,70.7,-11.0,2.0,0.0,1.0,11.8,2017-04-11,2017-04-11,0,324,1
d33598b092332a92b7b489af1689918a,1,116.95,116.95,116.95,-17.0,3.0,0.0,1.0,16.95,2017-11-06,2017-11-06,0,115,1
d335fb5b83260747ca49f8d159009e09,1,42.53,42.53,42.53,-20.0,1.0,0.0,1.0,25.63,2017-08-06,2017-08-06,0,207,1
d339519755a16bc40e45c2491af7b918,1,114.93,114.93,114.93,-11.0,5.0,0.0,2.0,17.93,2017-10-25,2017-10-25,0,127,1
d33b250cb9b08d63736d711cad71cc52,1,98.23,98.23,98.23,10.0,1.0,1.0,1.0,15.33,2017-08-08,2017-08-08,0,205,1
d33bc878cc4d308ff42b105c4cc1b656,1,69.56,69.56,69.56,-11.0,4.0,0.0,1.0,33.58,2017-10-01,2017-10-01,0,151,1
d33c3fc4db8fd0f1f4978ad96fc80013,1,44.11,44.11,44.11,-21.0,3.0,0.0,1.0,16.11,2017-12-01,2017-12-01,0,90,0
d33d77d276d94eb726ee3edaada486ec,1,103.86,103.86,103.86,-12.0,4.0,0.0,8.0,18.87,2017-04-24,2017-04-24,0,311,1
d33e520a99eb4cfc0d3ef2b6ff816174,1,279.94,279.94,279.94,4.0,1.0,1.0,10.0,30.94,2017-04-08,2017-04-08,0,327,1
d33f0173f7ab50bf28aa228acf9d5688,1,129.32,129.32,129.32,-20.0,4.0,0.0,3.0,12.32,2017-09-26,2017-09-26,0,156,1
d34341f5b5a77c0a6af01365d9608371,1,159.21,159.21,159.21,-16.0,4.0,0.0,3.0,20.21,2017-07-05,2017-07-05,0,239,1
d3461ae5a1fa3912e80af3b7a64aaa4f,1,22.950000000000003,22.950000000000003,22.950000000000003,-16.0,5.0,0.0,2.0,10.96,2017-04-05,2017-04-05,0,330,1
d3470f77b269e104971e5838d57261bf,1,1022.6,1022.6,1022.6,-21.0,5.0,0.0,10.0,22.7,2017-04-06,2017-04-06,0,329,1
d3488e0fe542621a715eb2b6a4f203ba,1,113.72,113.72,113.72,-24.0,3.0,0.0,1.0,17.12,2017-10-06,2017-10-06,0,146,1
d34922703108424a82c0905c11cb8cca,1,33.68,33.68,33.68,-11.0,5.0,0.0,1.0,7.78,2017-09-24,2017-09-24,0,158,1
d34a9309d583ff9da2a8d725f4cae78b,1,147.15,147.15,147.15,-12.0,5.0,0.0,4.0,18.15,2018-01-04,2018-01-04,0,56,0
d34d3389bf81798f3e74dc622b038a95,1,109.41,109.41,109.41,-7.0,5.0,0.0,1.0,9.51,2017-05-06,2017-05-06,0,299,1
d34dcc4103ad615f41797c3b3f9268ac,1,57.69,57.69,57.69,-10.0,3.0,0.0,1.0,12.69,2017-07-03,2017-07-03,0,241,1
d34e0dba89b89a8aa2e00cb8b289f565,1,309.77,309.77,309.77,-11.0,1.0,0.0,6.0,89.87,2017-03-15,2017-03-15,0,351,1
d34f8cfb470101977d2353534820fba7,1,306.76,306.76,306.76,-14.0,1.0,0.0,10.0,36.76,2017-04-29,2017-04-29,0,306,1
d34fc5073a7c0a01cefde2d790236131,1,40.85,40.85,40.85,-20.0,5.0,0.0,1.0,11.85,2017-12-10,2017-12-10,0,81,0
d3503b10b18990444ed8642b7117c108,1,149.73000000000002,149.73000000000002,149.73000000000002,-14.0,5.0,0.0,14.0,28.83,2017-11-23,2017-11-23,0,98,1
d35089bfbf0f2268fe911190d655cbc5,1,105.38,105.38,105.38,9.0,1.0,1.0,1.0,15.39,2017-11-12,2017-11-12,0,109,1
d350ca4e34aea98186009fdbd7bba4ea,1,44.52,44.52,44.52,-13.0,5.0,0.0,1.0,17.63,2018-02-25,2018-02-25,0,4,0
d352299ea54f781314939010d505a9af,1,122.78,122.78,122.78,-3.0,3.0,0.0,1.0,11.98,2018-02-12,2018-02-12,0,17,0
d353a31eae848027881dd6f027102350,1,284.91,284.91,284.91,-5.0,5.0,0.0,1.0,55.87,2017-12-02,2017-12-02,0,89,0
d3556692bf4ee805f818f57eac54b0bc,1,38.09,38.09,38.09,-7.0,5.0,0.0,1.0,15.1,2017-07-06,2017-07-06,0,238,1
d3558802f902aaa861259024d95372f8,1,53.1,53.1,53.1,-5.0,5.0,0.0,5.0,15.1,2017-11-21,2017-11-21,0,100,1
d3577e370718fc67f3a08197db533c12,1,144.68,144.68,144.68,-6.0,5.0,0.0,10.0,47.21,2017-10-22,2017-10-22,0,130,1
d357b3b8cfab071e2d3bcc009f24b3bf,1,49.41,49.41,49.41,-6.0,5.0,0.0,1.0,8.11,2017-12-03,2017-12-03,0,88,0
d358b0b0d0d456e22212b8643729207a,1,102.03,102.03,102.03,-9.0,5.0,0.0,1.0,12.13,2017-08-06,2017-08-06,0,207,1
d359f457faaab88afbd4ba5df49bb13d,1,60.08,60.08,60.08,-7.0,2.0,0.0,1.0,14.1,2017-11-09,2017-11-09,0,112,1
d359f83ac017550fefc8ef86e4a03911,1,156.89,156.89,156.89,-8.0,5.0,0.0,4.0,32.89,2017-11-28,2017-11-28,0,93,1
d35a4c322a7babfd1615d34f8df16b1b,1,48.69,48.69,48.69,-33.0,5.0,0.0,1.0,16.79,2018-01-22,2018-01-22,0,38,0
d35a516e27873b344b2b9bc4ff2634a1,1,53.78,53.78,53.78,-1.0,2.0,0.0,3.0,15.79,2018-01-27,2018-01-27,0,33,0
d35b53d23b85638c39dd9d4e6a51f36a,1,49.24,49.24,49.24,-12.0,5.0,0.0,2.0,9.34,2017-06-05,2017-06-05,0,269,1
d35b5587adfbd22e54b0c7e32762359a,1,55.0,55.0,55.0,-16.0,5.0,0.0,5.0,15.1,2017-06-29,2017-06-29,0,245,1
d35d8c2ec3ab248822ef4b2303014292,1,87.64,87.64,87.64,-4.0,5.0,0.0,5.0,17.74,2018-01-30,2018-01-30,0,30,0
d35fcaf8e2d179c2ad758ae8beadc501,1,64.0,64.0,64.0,-31.0,5.0,0.0,6.0,14.1,2017-05-22,2017-05-22,0,283,1
d35ff00f29959bf609fd6f1aac62d164,1,91.95,91.95,91.95,-28.0,5.0,0.0,3.0,16.96,2017-08-03,2017-08-03,0,210,1
d36092b7518d3eb6747ce8a0d63c4db5,1,151.11,151.11,151.11,-19.0,5.0,0.0,1.0,24.12,2017-02-16,2017-02-16,0,378,1
d361e6336bba45c1977d8dc72783b309,1,84.13000000000001,84.13000000000001,84.13000000000001,-21.0,5.0,0.0,1.0,15.23,2017-10-10,2017-10-10,0,142,1
d3625a7c916105c686352ba67f8a0ce7,1,47.42,47.42,47.42,6.0,,1.0,1.0,17.92,2017-10-29,2017-10-29,0,123,1
d362bd64c90ec81c31af95f224c9f2e7,1,128.09,128.09,128.09,-19.0,5.0,0.0,2.0,29.09,2017-12-16,2017-12-16,0,75,0
d362c44ef783284c2c521f62339affe1,1,148.14,148.14,148.14,-14.0,5.0,0.0,1.0,30.34,2018-02-05,2018-02-05,0,24,0
d36371b951fdccd7f6d3f1c09c241dc5,1,75.03,75.03,75.03,-11.0,5.0,0.0,1.0,20.87,2017-06-03,2017-06-03,0,271,1
d3652ae10a550d0bc645274b4805656d,1,146.02,146.02,146.02,-12.0,3.0,0.0,1.0,26.12,2017-10-04,2017-10-04,0,148,1
d36575c3934612662f680eb0563da979,1,253.08,253.08,253.08,-14.0,3.0,0.0,5.0,13.18,2017-10-02,2017-10-02,0,150,1
d36608c12fd914588d6838d4b6d4e8bf,1,152.99,152.99,152.99,-7.0,1.0,0.0,1.0,57.99,2017-06-09,2017-06-09,0,265,1
d36684ef781093e77ca273f053f49f93,1,77.57,77.57,77.57,-21.0,5.0,0.0,1.0,17.67,2018-01-20,2018-01-20,0,40,0
d367c5c78d7c17bff967e788d84518d1,1,58.36,58.36,58.36,-6.0,4.0,0.0,1.0,13.37,2018-02-23,2018-02-23,0,6,0
d368886a76f81c673c6b7ff2ee6a5547,1,163.69,163.69,163.69,-13.0,5.0,0.0,5.0,19.89,2017-12-27,2017-12-27,0,64,0
d3693d05f3fb5de3160eab1c9e998ab8,1,226.14,226.14,226.14,1.0,3.0,1.0,8.0,26.24,2017-09-17,2017-09-17,0,165,1
d3694e655c88a73ce66c2d05d65de12b,1,85.22,85.22,85.22,-3.0,5.0,0.0,4.0,29.32,2017-04-06,2017-04-06,0,329,1
d36963f1a06842eb57a96a1da29cd66f,1,110.4,110.4,110.4,-9.0,4.0,0.0,1.0,15.41,2017-10-25,2017-10-25,0,127,1
d36a25df7ff60b473c289feb156dc6e2,1,47.68,47.68,47.68,-12.0,1.0,0.0,1.0,7.78,2018-01-27,2018-01-27,0,33,0
d36ad67e31081649d98206e542b056fb,1,154.4,154.4,154.4,-13.0,5.0,0.0,8.0,60.4,2017-09-06,2017-09-06,0,176,1
d36b8161eef9101ed8376e0d4c783c17,1,56.78,56.78,56.78,-10.0,5.0,0.0,1.0,7.78,2017-05-06,2017-05-06,0,299,1
d36c0bb393c1151ed7d85960305e6eb4,1,21.76,21.76,21.76,-4.0,5.0,0.0,1.0,7.78,2017-05-17,2017-05-17,0,288,1
d36e7da2b4f536d9716d6ad5f5cf918a,1,152.11,152.11,152.11,-17.0,5.0,0.0,6.0,40.11,2017-08-02,2017-08-02,0,211,1
d370a0c04adf10949536f4c5a5dd0117,1,103.55,103.55,103.55,9.0,1.0,1.0,1.0,13.65,2018-02-28,2018-02-28,0,1,0
d370b5ca9d89f669acb7f1ebb46e38b9,1,120.39,120.39,120.39,-8.0,3.0,0.0,3.0,15.49,2017-10-12,2017-10-12,0,140,1
d3715aa5d97c7fb70347c608c5448b9a,1,243.85,243.85,243.85,-11.0,5.0,0.0,1.0,10.85,2017-11-28,2017-11-28,0,93,1
d372561ad1022927871150461a0a85ca,1,147.55,147.55,147.55,-13.0,5.0,0.0,12.0,17.65,2017-01-22,2017-01-22,0,403,1
d372ffc23da2cea9222083a79c94ede9,1,109.02,109.02,109.02,6.0,1.0,1.0,1.0,32.22,2018-02-20,2018-02-20,0,9,0
d3747fcb04e6ef1d6b9ac173fe2a6098,1,149.01999999999998,149.01999999999998,149.01999999999998,-27.0,5.0,0.0,1.0,29.03,2017-02-03,2017-02-03,0,391,1
d374f2ed1fbdeceaf653e5a48796c12d,1,102.26,102.26,102.26,-26.0,5.0,0.0,1.0,12.76,2018-01-22,2018-01-22,0,38,0
d3755d05f292176d47f9135f4309f9b7,1,94.21,94.21,94.21,-22.0,1.0,0.0,1.0,34.22,2017-06-11,2017-06-11,0,263,1
d375691b753ce7bc99190bc08b813003,1,933.7,933.7,933.7,-15.0,5.0,0.0,1.0,99.14,2017-05-26,2017-05-26,0,279,1
d375c23d21738514cf78e36192848732,1,122.8,122.8,122.8,-21.0,5.0,0.0,1.0,12.9,2017-09-26,2017-09-26,0,156,1
d376e2ae74c8c6d28c55da7adfb520fe,1,500.29,500.29,500.29,-1.0,3.0,0.0,1.0,21.59,2018-01-26,2018-01-26,0,34,0
d376e6706fefb872f640b60550d25323,2,83.5,41.75,41.75,-19.0,5.0,0.0,1.0,11.85,2017-05-08,2017-05-08,0,297,1
d3771c25af3818130bac73c3951781f1,1,116.85,116.85,116.85,-18.0,5.0,0.0,3.0,26.95,2018-01-22,2018-01-22,0,38,0
d3790c029042a5634287f66be91912fc,1,64.34,64.34,64.34,-12.0,5.0,0.0,6.0,9.34,2017-12-05,2017-12-05,0,86,0
d37974b9f02387c679655b3e8cdc3cdf,1,194.53,194.53,194.53,-1.0,3.0,0.0,2.0,9.04,2017-11-20,2017-11-20,0,101,1
d37b5fb9d0d04e5c6cac19f72b4ee5cf,1,159.13,159.13,159.13,-9.0,2.0,0.0,1.0,26.43,2017-03-08,2017-03-08,0,358,1
d37b6a0bffe87adfc12dc5b0a79f9911,1,71.62,71.62,71.62,-10.0,5.0,0.0,3.0,16.63,2017-06-27,2017-06-27,0,247,1
d37c4c240e67390494ac98d9758eb7a7,1,79.33,79.33,79.33,-13.0,4.0,0.0,1.0,9.34,2017-12-04,2017-12-04,0,87,0
d38229647c61a836c961b3c045c42a2b,1,165.39,165.39,165.39,-15.0,3.0,0.0,1.0,10.5,2017-10-19,2017-10-19,0,133,1
d382ad6bb56286079ce115ea6d4db527,1,59.68,59.68,59.68,-14.0,5.0,0.0,1.0,12.69,2017-08-10,2017-08-10,0,203,1
d3832d663d780c302eed541de0cd7477,1,77.41,77.41,77.41,-9.0,3.0,0.0,4.0,14.61,2017-04-18,2017-04-18,0,317,1
d38521b8c94b38e74554395115ca5c2f,1,54.34,54.34,54.34,-19.0,4.0,0.0,3.0,24.84,2017-04-23,2017-04-23,0,312,1
d386575005b06f165208d28d5fd7d344,1,177.54000000000002,177.54000000000002,177.54000000000002,-35.0,5.0,0.0,8.0,17.55,2017-02-01,2017-02-01,0,393,1
d386dd4f88de12e3b36750751c8a0b70,1,56.78,56.78,56.78,-9.0,2.0,0.0,1.0,7.78,2017-11-24,2017-11-24,0,97,1
d387341bbce5ab96e3647bb0e8d0b55a,1,57.68,57.68,57.68,-10.0,5.0,0.0,5.0,7.78,2017-08-01,2017-08-01,0,212,1
d387f932b91dbe6ac83a90dec1147081,1,43.1,43.1,43.1,-10.0,5.0,0.0,3.0,14.1,2017-09-28,2017-09-28,0,154,1
d3899636621793bce495e52632ae5b2e,2,135.08,67.54,67.54,-9.0,5.0,0.0,1.0,29.55,2017-04-18,2017-04-18,0,317,1
